image_path,image_name,true_label,true_class,probability_fake,prediction_default,predicted_class
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00082.png,00082.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00092.png,00092.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00093.png,00093.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00098.png,00098.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00100.png,00100.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00103.png,00103.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00104.png,00104.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00105.png,00105.png,0,real,0.000006,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00112.png,00112.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00113.png,00113.png,0,real,0.000001,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00114.png,00114.png,0,real,0.000937,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00123.png,00123.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00124.png,00124.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00125.png,00125.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00130.png,00130.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00135.png,00135.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00142.png,00142.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00145.png,00145.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00152.png,00152.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00157.png,00157.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00160.png,00160.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00169.png,00169.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00176.png,00176.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00191.png,00191.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00197.png,00197.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00205.png,00205.png,0,real,0.011174,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00210.png,00210.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00211.png,00211.png,0,real,0.000665,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00212.png,00212.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00214.png,00214.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00230.png,00230.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00234.png,00234.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00247.png,00247.png,0,real,0.001833,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00258.png,00258.png,0,real,0.000001,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00262.png,00262.png,0,real,0.000027,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00264.png,00264.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00265.png,00265.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00269.png,00269.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00270.png,00270.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00274.png,00274.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00277.png,00277.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00280.png,00280.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00281.png,00281.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00286.png,00286.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00295.png,00295.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00300.png,00300.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00305.png,00305.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00306.png,00306.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00311.png,00311.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00320.png,00320.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00322.png,00322.png,0,real,0.000862,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00333.png,00333.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00335.png,00335.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00336.png,00336.png,0,real,0.003432,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00339.png,00339.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00347.png,00347.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00348.png,00348.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00360.png,00360.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00361.png,00361.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00363.png,00363.png,0,real,0.000011,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00370.png,00370.png,0,real,0.000001,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00379.png,00379.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00395.png,00395.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00398.png,00398.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00401.png,00401.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00406.png,00406.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00413.png,00413.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00415.png,00415.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00420.png,00420.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00425.png,00425.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00431.png,00431.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00437.png,00437.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00438.png,00438.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00439.png,00439.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00440.png,00440.png,0,real,0.000001,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00441.png,00441.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00442.png,00442.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00444.png,00444.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00455.png,00455.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00458.png,00458.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00462.png,00462.png,0,real,0.000004,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00469.png,00469.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00476.png,00476.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00478.png,00478.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00479.png,00479.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00483.png,00483.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00484.png,00484.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00495.png,00495.png,0,real,0.000921,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00499.png,00499.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00504.png,00504.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00507.png,00507.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00510.png,00510.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00511.png,00511.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00516.png,00516.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00519.png,00519.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00537.png,00537.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00538.png,00538.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00559.png,00559.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00561.png,00561.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00564.png,00564.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00565.png,00565.png,0,real,0.000062,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00570.png,00570.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00581.png,00581.png,0,real,0.000024,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00582.png,00582.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00591.png,00591.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00599.png,00599.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00601.png,00601.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00609.png,00609.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00612.png,00612.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00625.png,00625.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00626.png,00626.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00629.png,00629.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00636.png,00636.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00639.png,00639.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00642.png,00642.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00644.png,00644.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00646.png,00646.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00648.png,00648.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00675.png,00675.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00679.png,00679.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00682.png,00682.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00687.png,00687.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00689.png,00689.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00690.png,00690.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00691.png,00691.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00692.png,00692.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00693.png,00693.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00695.png,00695.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00713.png,00713.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00716.png,00716.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00723.png,00723.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00728.png,00728.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00731.png,00731.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00738.png,00738.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00748.png,00748.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00760.png,00760.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00762.png,00762.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00765.png,00765.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00767.png,00767.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00768.png,00768.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00779.png,00779.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00789.png,00789.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00791.png,00791.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00802.png,00802.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00809.png,00809.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00810.png,00810.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00811.png,00811.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00820.png,00820.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00825.png,00825.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00832.png,00832.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00837.png,00837.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00839.png,00839.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00846.png,00846.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00850.png,00850.png,0,real,0.000749,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00855.png,00855.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00862.png,00862.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00870.png,00870.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00872.png,00872.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00875.png,00875.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00878.png,00878.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00892.png,00892.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00896.png,00896.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00898.png,00898.png,0,real,0.000497,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00906.png,00906.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00909.png,00909.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00911.png,00911.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00916.png,00916.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00922.png,00922.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00946.png,00946.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00948.png,00948.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00949.png,00949.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00957.png,00957.png,0,real,0.000012,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00960.png,00960.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00966.png,00966.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00969.png,00969.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00974.png,00974.png,0,real,0.000010,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00979.png,00979.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00987.png,00987.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00988.png,00988.png,0,real,0.000047,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00996.png,00996.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00997.png,00997.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00998.png,00998.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01000.png,01000.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01005.png,01005.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01009.png,01009.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01014.png,01014.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01020.png,01020.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01035.png,01035.png,0,real,0.000004,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01038.png,01038.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01039.png,01039.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01048.png,01048.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01049.png,01049.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01051.png,01051.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01052.png,01052.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01053.png,01053.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01056.png,01056.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01057.png,01057.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01058.png,01058.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01059.png,01059.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01060.png,01060.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01064.png,01064.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01066.png,01066.png,0,real,0.000317,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01076.png,01076.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01078.png,01078.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01084.png,01084.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01091.png,01091.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01095.png,01095.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01100.png,01100.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01109.png,01109.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01111.png,01111.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01118.png,01118.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01120.png,01120.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01121.png,01121.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01122.png,01122.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01123.png,01123.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01124.png,01124.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01126.png,01126.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01128.png,01128.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01131.png,01131.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01145.png,01145.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01171.png,01171.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01172.png,01172.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01175.png,01175.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01180.png,01180.png,0,real,0.000647,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01186.png,01186.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01201.png,01201.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01216.png,01216.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01219.png,01219.png,0,real,0.000000,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01228.png,01228.png,0,real,0.000004,0,real
