image_path,image_name,true_label,true_class,probability_fake,prediction_default,predicted_class
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_04799.png,fake_04799.png,1,fake,0.660955,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/13247.png,13247.png,0,real,0.232801,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_28689.png,fake_28689.png,1,fake,0.981215,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_00157.png,fake_00157.png,1,fake,0.595625,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/28165.png,28165.png,0,real,0.675543,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_05947.png,fake_05947.png,1,fake,0.289377,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/32214.png,32214.png,0,real,0.352984,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_49984.png,fake_49984.png,1,fake,0.194486,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/33639.png,33639.png,0,real,0.490015,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_55719.png,fake_55719.png,1,fake,0.925235,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/29584.png,29584.png,0,real,0.419407,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_30773.png,fake_30773.png,1,fake,0.659620,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/26580.png,26580.png,0,real,0.483297,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_25488.png,fake_25488.png,1,fake,0.264220,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/05714.png,05714.png,0,real,0.486858,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/04756.png,04756.png,0,real,0.252304,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_27974.png,fake_27974.png,1,fake,0.602760,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/30114.png,30114.png,0,real,0.418751,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_57651.png,fake_57651.png,1,fake,0.200016,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_30521.png,fake_30521.png,1,fake,0.211328,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_05564.png,fake_05564.png,1,fake,0.140492,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_14097.png,fake_14097.png,1,fake,0.024753,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/09712.png,09712.png,0,real,0.285403,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/32225.png,32225.png,0,real,0.330214,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/04644.png,04644.png,0,real,0.442929,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/06093.png,06093.png,0,real,0.490347,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/60497.png,60497.png,0,real,0.136724,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_13855.png,fake_13855.png,1,fake,0.174420,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/01624.png,01624.png,0,real,0.219941,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_49494.png,fake_49494.png,1,fake,0.905580,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_05655.png,fake_05655.png,1,fake,0.688913,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_04152.png,fake_04152.png,1,fake,0.572648,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/31118.png,31118.png,0,real,0.485200,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_21234.png,fake_21234.png,1,fake,0.148180,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/27421.png,27421.png,0,real,0.142991,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/41988.png,41988.png,0,real,0.360008,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/28644.png,28644.png,0,real,0.919772,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/49307.png,49307.png,0,real,0.461546,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/59543.png,59543.png,0,real,0.175015,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_25305.png,fake_25305.png,1,fake,0.859561,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_27653.png,fake_27653.png,1,fake,0.971649,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_04876.png,fake_04876.png,1,fake,0.410663,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/13444.png,13444.png,0,real,0.595757,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_26969.png,fake_26969.png,1,fake,0.319479,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_57801.png,fake_57801.png,1,fake,0.676647,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_05681.png,fake_05681.png,1,fake,0.500875,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_00262.png,fake_00262.png,1,fake,0.595336,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/34566.png,34566.png,0,real,0.474398,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_32005.png,fake_32005.png,1,fake,0.941026,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/04852.png,04852.png,0,real,0.472706,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_49945.png,fake_49945.png,1,fake,0.437760,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_05269.png,fake_05269.png,1,fake,0.996368,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/13355.png,13355.png,0,real,0.356146,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/17918.png,17918.png,0,real,0.450814,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/55448.png,55448.png,0,real,0.433145,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/30053.png,30053.png,0,real,0.688493,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/03658.png,03658.png,0,real,0.478108,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/05720.png,05720.png,0,real,0.152021,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/25176.png,25176.png,0,real,0.456372,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/49035.png,49035.png,0,real,0.534767,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/27515.png,27515.png,0,real,0.490662,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_00646.png,fake_00646.png,1,fake,0.226586,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/01305.png,01305.png,0,real,0.380122,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_04746.png,fake_04746.png,1,fake,0.232179,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_06317.png,fake_06317.png,1,fake,0.808699,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_28486.png,fake_28486.png,1,fake,0.468001,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_55258.png,fake_55258.png,1,fake,0.505981,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/04981.png,04981.png,0,real,0.300379,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/27907.png,27907.png,0,real,0.548434,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/30895.png,30895.png,0,real,0.287353,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_20785.png,fake_20785.png,1,fake,0.291179,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/28156.png,28156.png,0,real,0.208660,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_00058.png,fake_00058.png,1,fake,0.565324,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/30231.png,30231.png,0,real,0.862117,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_02974.png,fake_02974.png,1,fake,0.944433,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/13768.png,13768.png,0,real,0.310125,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_27133.png,fake_27133.png,1,fake,0.806235,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_37939.png,fake_37939.png,1,fake,0.211457,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/56692.png,56692.png,0,real,0.343075,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/04401.png,04401.png,0,real,0.478472,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_31404.png,fake_31404.png,1,fake,0.405109,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/04842.png,04842.png,0,real,0.233078,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/04929.png,04929.png,0,real,0.719324,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/41433.png,41433.png,0,real,0.378370,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_03565.png,fake_03565.png,1,fake,0.330631,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_01095.png,fake_01095.png,1,fake,0.559374,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/04839.png,04839.png,0,real,0.273384,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/05921.png,05921.png,0,real,0.167056,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_27950.png,fake_27950.png,1,fake,0.519109,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_60606.png,fake_60606.png,1,fake,0.086433,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_04958.png,fake_04958.png,1,fake,0.096700,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/05668.png,05668.png,0,real,0.097764,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_05628.png,fake_05628.png,1,fake,0.567328,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_02554.png,fake_02554.png,1,fake,0.267866,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_00802.png,fake_00802.png,1,fake,0.308742,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_03326.png,fake_03326.png,1,fake,0.745954,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/58275.png,58275.png,0,real,0.223909,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/09279.png,09279.png,0,real,0.399858,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/05169.png,05169.png,0,real,0.108687,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/13197.png,13197.png,0,real,0.091744,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_18792.png,fake_18792.png,1,fake,0.501746,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/04266.png,04266.png,0,real,0.475904,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_02988.png,fake_02988.png,1,fake,0.978721,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/01755.png,01755.png,0,real,0.363427,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_16919.png,fake_16919.png,1,fake,0.961671,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_28765.png,fake_28765.png,1,fake,0.502752,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_57738.png,fake_57738.png,1,fake,0.162571,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_06265.png,fake_06265.png,1,fake,0.485215,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/27218.png,27218.png,0,real,0.283624,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/04034.png,04034.png,0,real,0.307450,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/04744.png,04744.png,0,real,0.497083,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/32861.png,32861.png,0,real,0.320550,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_59101.png,fake_59101.png,1,fake,0.528023,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/26901.png,26901.png,0,real,0.491420,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/49120.png,49120.png,0,real,0.234070,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_25497.png,fake_25497.png,1,fake,0.321406,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_31276.png,fake_31276.png,1,fake,0.699992,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/23779.png,23779.png,0,real,0.402933,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/30266.png,30266.png,0,real,0.335474,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_26851.png,fake_26851.png,1,fake,0.668391,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/37858.png,37858.png,0,real,0.433929,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_06888.png,fake_06888.png,1,fake,0.426647,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/01681.png,01681.png,0,real,0.171935,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/13326.png,13326.png,0,real,0.177767,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/30229.png,30229.png,0,real,0.377463,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_31603.png,fake_31603.png,1,fake,0.027640,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/42562.png,42562.png,0,real,0.113420,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_09700.png,fake_09700.png,1,fake,0.117467,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/29899.png,29899.png,0,real,0.458018,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_15387.png,fake_15387.png,1,fake,0.981072,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_08379.png,fake_08379.png,1,fake,0.948485,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_48478.png,fake_48478.png,1,fake,0.095532,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_26415.png,fake_26415.png,1,fake,0.073750,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/26714.png,26714.png,0,real,0.335390,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_07094.png,fake_07094.png,1,fake,0.287705,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/27741.png,27741.png,0,real,0.631459,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_56282.png,fake_56282.png,1,fake,0.461725,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/29673.png,29673.png,0,real,0.099727,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_02416.png,fake_02416.png,1,fake,0.897539,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/31755.png,31755.png,0,real,0.477828,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/24634.png,24634.png,0,real,0.504190,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_31101.png,fake_31101.png,1,fake,0.219456,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/39248.png,39248.png,0,real,0.220946,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/42037.png,42037.png,0,real,0.376114,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_14242.png,fake_14242.png,1,fake,0.867723,1,fake
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_01572.png,fake_01572.png,1,fake,0.107108,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/42411.png,42411.png,0,real,0.234537,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/real/01399.png,01399.png,0,real,0.311243,0,real
C:/Users/diabo/Desktop/FFHQ-FaceFusion-10k/fake/fake_05214.png,fake_05214.png,1,fake,0.236126,0,real
