image_path,image_name,true_label,true_class,probability_fake,prediction_default,predicted_class
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00612.png,00612.png,0,real,0.017863541841506958,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00625.png,00625.png,0,real,7.371354877250269e-05,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00626.png,00626.png,0,real,0.13818830251693726,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00629.png,00629.png,0,real,0.014251354150474072,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00636.png,00636.png,0,real,0.0728708878159523,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00639.png,00639.png,0,real,0.00116270175203681,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00642.png,00642.png,0,real,0.0001490525173721835,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00644.png,00644.png,0,real,0.00353632983751595,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00646.png,00646.png,0,real,0.06808687746524811,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00648.png,00648.png,0,real,0.0004340166924521327,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00675.png,00675.png,0,real,0.000753679545596242,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00679.png,00679.png,0,real,0.0018156100995838642,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00682.png,00682.png,0,real,0.41662079095840454,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00687.png,00687.png,0,real,0.00019908648391719908,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00689.png,00689.png,0,real,0.047416117042303085,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00690.png,00690.png,0,real,0.18964530527591705,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00691.png,00691.png,0,real,0.6584908962249756,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00692.png,00692.png,0,real,0.001921389834024012,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00693.png,00693.png,0,real,0.002248503966256976,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00695.png,00695.png,0,real,0.045316051691770554,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00713.png,00713.png,0,real,0.8608070015907288,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00716.png,00716.png,0,real,0.0067009711638092995,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00723.png,00723.png,0,real,0.0004941230872645974,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00728.png,00728.png,0,real,3.4989705454790965e-05,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00731.png,00731.png,0,real,0.009541640989482403,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00738.png,00738.png,0,real,0.010308991186320782,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00748.png,00748.png,0,real,0.0011992027284577489,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00760.png,00760.png,0,real,0.01750362664461136,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00762.png,00762.png,0,real,0.0005382164381444454,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00765.png,00765.png,0,real,0.0008730012341402471,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00767.png,00767.png,0,real,0.3886786997318268,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00768.png,00768.png,0,real,0.009149416349828243,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00779.png,00779.png,0,real,0.20050427317619324,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00789.png,00789.png,0,real,0.000507660792209208,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00791.png,00791.png,0,real,0.0028847407083958387,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00802.png,00802.png,0,real,0.21882620453834534,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00809.png,00809.png,0,real,0.0014019134687259793,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00810.png,00810.png,0,real,0.00012528960360214114,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00811.png,00811.png,0,real,0.01881561242043972,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00820.png,00820.png,0,real,0.026140743866562843,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00825.png,00825.png,0,real,0.5419104695320129,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00832.png,00832.png,0,real,6.027374911354855e-05,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00837.png,00837.png,0,real,0.0018083767499774694,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00839.png,00839.png,0,real,0.006527670659124851,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00846.png,00846.png,0,real,1.9248853277531452e-05,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00850.png,00850.png,0,real,0.0054723541252315044,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00855.png,00855.png,0,real,0.026656825095415115,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00862.png,00862.png,0,real,0.01653740368783474,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00870.png,00870.png,0,real,0.00010334130638511851,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00872.png,00872.png,0,real,0.001222374732606113,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00875.png,00875.png,0,real,0.00017469434533268213,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00878.png,00878.png,0,real,0.14655961096286774,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00892.png,00892.png,0,real,0.05250772461295128,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00896.png,00896.png,0,real,0.003722585504874587,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00898.png,00898.png,0,real,0.011403938755393028,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00906.png,00906.png,0,real,0.00033644225914031267,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00909.png,00909.png,0,real,0.0012639777269214392,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00911.png,00911.png,0,real,0.00015892069495748729,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00916.png,00916.png,0,real,0.00013718631817027926,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00922.png,00922.png,0,real,0.002014282625168562,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00946.png,00946.png,0,real,0.00044569335295818746,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00948.png,00948.png,0,real,0.0109076714143157,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00949.png,00949.png,0,real,0.031343940645456314,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00957.png,00957.png,0,real,0.04995272681117058,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00960.png,00960.png,0,real,0.003183553460985422,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00966.png,00966.png,0,real,0.0008327298564836383,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00969.png,00969.png,0,real,0.01665891520678997,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00974.png,00974.png,0,real,0.0023555210791528225,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00979.png,00979.png,0,real,0.0013719204580411315,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00987.png,00987.png,0,real,0.002094181254506111,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00988.png,00988.png,0,real,0.00024104015028569847,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00996.png,00996.png,0,real,0.0013190848985686898,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00997.png,00997.png,0,real,0.0004848781682085246,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\00998.png,00998.png,0,real,0.0004120074736420065,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01000.png,01000.png,0,real,5.834887997480109e-05,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01005.png,01005.png,0,real,0.0007978517096489668,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01009.png,01009.png,0,real,0.006375760305672884,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01014.png,01014.png,0,real,0.0003493796393740922,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01020.png,01020.png,0,real,0.00022458481544163078,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01035.png,01035.png,0,real,0.05062178894877434,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01038.png,01038.png,0,real,0.0005907524027861655,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01039.png,01039.png,0,real,0.001339368405751884,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01048.png,01048.png,0,real,0.022468456998467445,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01049.png,01049.png,0,real,0.005871335975825787,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01051.png,01051.png,0,real,0.0012127471854910254,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01052.png,01052.png,0,real,0.0009120821487158537,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01053.png,01053.png,0,real,0.013154965825378895,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01056.png,01056.png,0,real,0.006603451911360025,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01057.png,01057.png,0,real,0.0009981433395296335,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01058.png,01058.png,0,real,0.009136340580880642,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01059.png,01059.png,0,real,0.0053171636536717415,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01060.png,01060.png,0,real,0.0006405525491572917,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01064.png,01064.png,0,real,0.0015379529213532805,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01066.png,01066.png,0,real,0.00029731259564869106,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01076.png,01076.png,0,real,0.007264108397066593,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01078.png,01078.png,0,real,0.00038670527283102274,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01084.png,01084.png,0,real,8.028689626371488e-05,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01091.png,01091.png,0,real,0.001242839265614748,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01095.png,01095.png,0,real,0.0018215333111584187,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01100.png,01100.png,0,real,0.030622689053416252,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01109.png,01109.png,0,real,0.006994925905019045,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\01111.png,01111.png,0,real,0.00641762837767601,0,real
